scorer,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000
bodyparts,head,head,head,left ear,left ear,left ear,Right ear,Right ear,Right ear,basetail,basetail,basetail,spine,spine,spine,cable1,cable1,cable1,cable2,cable2,cable2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8,528.2591552734375,224.25599670410156,0.9999751448631287,521.4155883789062,226.1965789794922,0.9999314546585083,531.31982421875,230.95120239257812,0.9999961853027344,516.38916015625,268.9113464355469,0.9999882578849792,520.7100830078125,245.89938354492188,0.9999920129776001,534.2927856445312,217.90176391601562,0.9997416734695435,568.7193603515625,202.70733642578125,0.9980366230010986
9,528.2591552734375,224.25599670410156,0.9999751448631287,521.4155883789062,226.1965789794922,0.9999314546585083,531.31982421875,230.95120239257812,0.9999961853027344,516.38916015625,268.9113464355469,0.9999882578849792,520.7100830078125,245.89938354492188,0.9999920129776001,534.2927856445312,217.90176391601562,0.9997416734695435,568.7193603515625,202.70733642578125,0.9980366230010986
10,528.2591552734375,224.25599670410156,0.9999751448631287,521.4155883789062,226.1965789794922,0.9999314546585083,531.31982421875,230.95120239257812,0.9999961853027344,516.38916015625,268.9113464355469,0.9999882578849792,520.7100830078125,245.89938354492188,0.9999920129776001,534.2927856445312,217.90176391601562,0.9997416734695435,568.7193603515625,202.70733642578125,0.9980366230010986
11,528.2591552734375,224.25599670410156,0.9999751448631287,521.4155883789062,226.1965789794922,0.9999314546585083,531.31982421875,230.95120239257812,0.9999961853027344,516.38916015625,268.9113464355469,0.9999882578849792,520.7100830078125,245.89938354492188,0.9999920129776001,534.2927856445312,217.90176391601562,0.9997416734695435,568.7193603515625,202.70733642578125,0.9980366230010986
12,529.829833984375,221.56744384765625,0.9999902248382568,522.6211547851562,223.94503784179688,0.999930202960968,532.984130859375,230.24887084960938,0.9999982714653015,514.2196655273438,266.6699523925781,0.9999959468841553,521.0520629882812,243.85836791992188,0.9999910593032837,535.4595336914062,216.8216094970703,0.9997360110282898,567.8980712890625,201.05587768554688,0.9983386993408203
13,554.3333740234375,208.2430419921875,0.9999876618385315,546.5035400390625,205.70428466796875,0.9999731779098511,554.1823120117188,217.2803497314453,0.999994158744812,524.1143798828125,243.24990844726562,0.9999971389770508,537.6722412109375,223.02066040039062,0.9999793767929077,562.011962890625,204.1895294189453,0.9997949600219727,578.81396484375,196.0963592529297,0.9998406171798706
14,554.448974609375,207.22836303710938,0.9999812841415405,546.6038818359375,205.1768035888672,0.9999806880950928,554.495849609375,216.35560607910156,0.9999964237213135,523.58203125,243.60122680664062,0.9999971389770508,538.1287231445312,223.4000701904297,0.9999805092811584,562.1934204101562,202.97056579589844,0.9997801780700684,578.5096435546875,195.4073944091797,0.9998784065246582
15,554.8624267578125,205.866943359375,0.9999618530273438,546.8275146484375,204.24847412109375,0.9999876022338867,555.19970703125,214.9528045654297,0.9999982118606567,523.6107788085938,243.00189208984375,0.9999966621398926,538.866455078125,223.14279174804688,0.9999781847000122,562.9747314453125,201.9354705810547,0.9999288320541382,578.359619140625,195.33001708984375,0.9999165534973145
16,554.81494140625,202.65243530273438,0.9999626278877258,547.2335205078125,200.83924865722656,0.9999873042106628,555.7850952148438,212.03993225097656,0.9999986886978149,523.144287109375,240.1095428466797,0.9999939203262329,539.6800537109375,219.08624267578125,0.9999325275421143,564.295654296875,199.8936309814453,0.9999914765357971,579.0410766601562,198.72503662109375,0.9998982548713684
17,555.19189453125,199.18380737304688,0.9999899864196777,547.0859375,197.95468139648438,0.999993085861206,556.1336669921875,209.22889709472656,0.9999955892562866,521.6466064453125,237.29888916015625,0.999990701675415,539.8154296875,217.4928741455078,0.9999604821205139,564.5154418945312,196.06021118164062,0.9999964237213135,576.8103637695312,193.10183715820312,0.9999710321426392
