scorer,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000,DLC_resnet50_OF_belowMar13shuffle1_1010000
bodyparts,LH,LH,LH,RH,RH,RH,TB,TB,TB,Center,Center,Center,LF,LF,LF,RF,RF,RF,Snout,Snout,Snout
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,144.1793975830078,620.9171752929688,0.9999833106994629,99.93672180175781,641.1162719726562,0.9999951124191284,141.68544006347656,665.7274780273438,0.9999847412109375,121.49018859863281,621.7183227539062,0.999749481678009,126.01531982421875,576.7194213867188,0.9895396828651428,88.5833511352539,570.4657592773438,0.9996904134750366,112.22610473632812,545.5574340820312,0.9999641180038452
1,144.36386108398438,621.1026611328125,0.9999772310256958,100.12928009033203,641.1162719726562,0.9999934434890747,141.68544006347656,665.7274780273438,0.9999574422836304,121.65033721923828,621.7183227539062,0.9998983144760132,129.1849365234375,576.7194213867188,0.9999940395355225,89.5200424194336,570.4657592773438,0.9967243075370789,121.6890869140625,545.5574340820312,0.999963641166687
2,144.44924926757812,621.1103515625,0.9999735355377197,100.12928009033203,641.1162719726562,0.999993085861206,141.68544006347656,665.7274780273438,0.9999423027038574,122.53268432617188,621.7183227539062,0.9997134804725647,132.6260986328125,576.7194213867188,0.9999979734420776,89.94690704345703,570.4657592773438,0.9865509271621704,126.75431823730469,545.5574340820312,0.9999638795852661
3,144.44924926757812,621.1103515625,0.9999730587005615,100.12928009033203,640.5335693359375,0.9999884366989136,141.3665313720703,662.08837890625,0.9999759197235107,122.60842895507812,618.2130737304688,0.999669075012207,137.36231994628906,569.1785278320312,0.9999781847000122,90.70113372802734,570.3590087890625,0.9920608997344971,133.94090270996094,539.0081176757812,0.9999862909317017
4,144.64486694335938,621.332763671875,0.9999538660049438,99.396728515625,628.2444458007812,0.9999616146087646,136.7051544189453,658.327392578125,0.9999572038650513,125.13375854492188,612.6600341796875,0.9999130964279175,139.7394561767578,564.626708984375,0.9999970197677612,95.41329956054688,569.22314453125,0.9616004228591919,144.2684783935547,533.0545043945312,0.9999316930770874
5,144.64486694335938,621.332763671875,0.9999659061431885,94.93275451660156,604.970703125,0.9999330043792725,128.57803344726562,652.9932861328125,0.9999499320983887,125.13375854492188,604.3540649414062,0.9997406601905823,139.7394561767578,564.1790161132812,0.9999901056289673,96.14490509033203,569.1165771484375,0.9256142973899841,149.62010192871094,528.8428344726562,0.9999499320983887
6,144.64486694335938,621.0267944335938,0.999951958656311,94.60404205322266,603.9142456054688,0.9999021291732788,125.4920425415039,652.1661987304688,0.9998586177825928,125.13375854492188,602.9998168945312,0.9998986721038818,139.7394561767578,563.3919067382812,0.9999589920043945,114.13127136230469,551.8744506835938,0.786213219165802,152.73765563964844,528.4693603515625,0.9987572431564331
7,144.64486694335938,620.3950805664062,0.9999213218688965,94.52579498291016,603.7116088867188,0.9998699426651001,125.3883056640625,645.593505859375,0.999922513961792,123.08255767822266,599.0690307617188,0.9999228715896606,139.22833251953125,562.9583129882812,0.9999951124191284,123.84364318847656,537.8915405273438,0.99956876039505,152.7620391845703,522.3189697265625,0.9917627573013306
8,144.64486694335938,619.0838012695312,0.9999241828918457,94.45951080322266,603.6672973632812,0.9998499155044556,125.3883056640625,640.5118408203125,0.9998996257781982,123.05358123779297,592.9357299804688,0.9987205266952515,139.22833251953125,562.583984375,0.9999912977218628,123.84364318847656,526.1234741210938,0.9997827410697937,152.7620391845703,511.942138671875,0.999573290348053
9,145.1900634765625,597.8631591796875,0.9999932050704956,93.47588348388672,602.9595336914062,0.9998893737792969,125.3883056640625,633.8821411132812,0.9998785257339478,123.05358123779297,587.2490844726562,0.999264657497406,139.22833251953125,562.4097290039062,0.9999645948410034,123.84364318847656,520.5634155273438,0.9998670816421509,152.7620391845703,498.7159729003906,0.9999362230300903
10,145.1900634765625,588.8139038085938,0.9999582767486572,93.47588348388672,601.4869995117188,0.9997773766517639,125.48037719726562,626.285888671875,0.9999867677688599,123.08255767822266,580.9437866210938,0.9983602166175842,140.59222412109375,561.0215454101562,0.999890923500061,122.7327880859375,519.1362915039062,0.9999483823776245,152.7620391845703,491.3047180175781,0.9999611377716064
