scorer,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet50_ChRs_134_135Sep10shuffle1_300000
bodyparts,head,head,head,left ear,left ear,left ear,Right ear,Right ear,Right ear,basetail,basetail,basetail,spine,spine,spine,cable1,cable1,cable1,cable2,cable2,cable2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8,473.6920471191406,251.5205535888672,0.999984622001648,481.3137512207031,244.3510284423828,0.9999973773956299,466.94140625,245.67926025390625,0.9999986886978149,469.7163391113281,210.65586853027344,0.9999916553497314,472.896728515625,229.322021484375,0.9999982118606567,474.1969299316406,261.4014892578125,0.9993240833282471,482.8317565917969,291.5711364746094,0.9502599835395813
9,473.6920471191406,251.5205535888672,0.999984622001648,481.3137512207031,244.3510284423828,0.9999973773956299,466.94140625,245.67926025390625,0.9999986886978149,469.7163391113281,210.65586853027344,0.9999916553497314,472.896728515625,229.322021484375,0.9999982118606567,474.1969299316406,261.4014892578125,0.9993240833282471,482.8317565917969,291.5711364746094,0.9502599835395813
10,473.6920471191406,251.5205535888672,0.999984622001648,481.3137512207031,244.3510284423828,0.9999973773956299,466.94140625,245.67926025390625,0.9999986886978149,469.7163391113281,210.65586853027344,0.9999916553497314,472.896728515625,229.322021484375,0.9999982118606567,474.1969299316406,261.4014892578125,0.9993240833282471,482.8317565917969,291.5711364746094,0.9502599835395813
11,473.6920471191406,251.5205535888672,0.999984622001648,481.3137512207031,244.3510284423828,0.9999973773956299,466.94140625,245.67926025390625,0.9999986886978149,469.7163391113281,210.65586853027344,0.9999916553497314,472.896728515625,229.322021484375,0.9999982118606567,474.1969299316406,261.4014892578125,0.9993240833282471,482.8317565917969,291.5711364746094,0.9502599835395813
12,473.6920471191406,251.5205535888672,0.999984622001648,481.3137512207031,244.3510284423828,0.9999973773956299,466.94140625,245.67926025390625,0.9999986886978149,469.7163391113281,210.65586853027344,0.9999916553497314,472.896728515625,229.322021484375,0.9999982118606567,474.1969299316406,261.4014892578125,0.9993240833282471,482.8317565917969,291.5711364746094,0.9502599835395813
13,474.6456298828125,252.10079956054688,0.9999886751174927,481.5611877441406,245.1439971923828,0.9999980926513672,467.8542175292969,246.4511260986328,0.9999986886978149,469.4775390625,211.4370880126953,0.999997615814209,474.412841796875,229.2061767578125,0.9999978542327881,475.69818115234375,262.8255615234375,0.9997057318687439,482.2628173828125,295.26116943359375,0.9968898892402649
14,473.32818603515625,262.5160217285156,0.9999291896820068,479.3401794433594,257.62359619140625,0.999951958656311,468.6123352050781,258.2149963378906,0.9999910593032837,471.22540283203125,227.56716918945312,0.9999954700469971,474.48223876953125,244.08192443847656,0.9999912977218628,478.6319885253906,271.01153564453125,0.9821078181266785,480.7283020019531,301.72369384765625,0.12662865221500397
15,473.06011962890625,264.0871887207031,0.9998867511749268,479.01824951171875,260.0408020019531,0.9999570846557617,468.3786926269531,259.5928955078125,0.9999936819076538,470.9036560058594,227.0609130859375,0.9999967813491821,474.34979248046875,244.854248046875,0.999991774559021,478.0044860839844,273.264892578125,0.9967310428619385,480.4558410644531,303.6582336425781,0.6312181949615479
16,473.54754638671875,262.499267578125,0.9999151229858398,480.0511779785156,258.0125732421875,0.9999649524688721,469.1301574707031,258.18505859375,0.9999880790710449,474.4473571777344,228.31761169433594,0.9999929666519165,474.92523193359375,244.691162109375,0.9999920129776001,478.8097839355469,270.4823913574219,0.9659894704818726,480.8074951171875,301.5036926269531,0.06346654891967773
17,473.6747131347656,262.3825988769531,0.9999083280563354,480.32147216796875,257.9963684082031,0.9999693632125854,469.5615234375,258.3273010253906,0.9999852180480957,472.7240295410156,227.76393127441406,0.999991774559021,475.0682678222656,244.90805053710938,0.9999926090240479,476.43499755859375,268.366943359375,0.9442935585975647,484.6888122558594,296.1273193359375,0.01470560859888792
18,473.71734619140625,262.73638916015625,0.999927282333374,480.5985107421875,257.6164245605469,0.9999769926071167,468.9993591308594,258.4073181152344,0.9999867677688599,470.4261474609375,228.936279296875,0.9999872446060181,474.515869140625,245.03260803222656,0.9999959468841553,478.0428161621094,271.4153137207031,0.9676901698112488,480.456787109375,300.8489074707031,0.12581504881381989
19,473.8895263671875,263.11962890625,0.9999244213104248,480.7738952636719,257.90240478515625,0.9999817609786987,469.3137512207031,258.6241149902344,0.9999855756759644,470.3612365722656,229.5994415283203,0.999985933303833,474.8843994140625,245.0060272216797,0.9999960660934448,478.2591857910156,272.10589599609375,0.9821304678916931,480.3934326171875,301.60382080078125,0.2704750597476959
20,474.39404296875,263.528076171875,0.9999463558197021,480.893310546875,258.10491943359375,0.9999908208847046,469.75787353515625,258.9048767089844,0.9999910593032837,470.93505859375,229.49151611328125,0.9999850988388062,475.04193115234375,245.0697479248047,0.9999961853027344,478.74383544921875,272.83966064453125,0.9953294992446899,481.25927734375,302.36767578125,0.7056064009666443
21,476.70843505859375,264.0919494628906,0.9999145269393921,482.2575378417969,258.4638366699219,0.9999940395355225,471.3223571777344,260.2806701660156,0.9999836683273315,468.7788391113281,229.0263214111328,0.9999969005584717,475.3734130859375,245.1040802001953,0.9999953508377075,482.8184509277344,274.0603942871094,0.9981665015220642,484.5009765625,302.77008056640625,0.5304152369499207
22,477.2738037109375,262.7774353027344,0.9999247789382935,482.449951171875,257.2110900878906,0.9999856948852539,472.10040283203125,259.01385498046875,0.9999732971191406,467.9762268066406,228.6602020263672,0.9999959468841553,475.19915771484375,244.9373016357422,0.9999947547912598,484.703369140625,272.25811767578125,0.991465151309967,487.1137390136719,294.3004455566406,0.0710856020450592
23,478.55316162109375,261.887939453125,0.9999352693557739,483.5840148925781,256.70025634765625,0.9999871253967285,473.1484680175781,258.7931823730469,0.999981164932251,467.03289794921875,229.04489135742188,0.9999914169311523,474.7348327636719,244.69256591796875,0.9999963045120239,485.7548522949219,271.7147521972656,0.9900748133659363,489.2383117675781,293.0810241699219,0.066531702876091
24,481.1007080078125,261.34063720703125,0.9999771118164062,484.8424987792969,255.49705505371094,0.9999901056289673,474.0672607421875,258.46844482421875,0.9999855756759644,466.3765563964844,229.170166015625,0.9999872446060181,474.61639404296875,244.38475036621094,0.9999961853027344,485.8279113769531,270.068115234375,0.9923387765884399,492.5967712402344,290.3193359375,0.15926139056682587
25,481.79815673828125,259.8799133300781,0.9999843835830688,484.92120361328125,253.46231079101562,0.9999816417694092,474.3634948730469,256.8352355957031,0.9999713897705078,466.12579345703125,229.83926391601562,0.9999690055847168,474.57122802734375,243.66310119628906,0.9999948740005493,485.7493591308594,268.1917724609375,0.9908221960067749,492.91485595703125,288.2952575683594,0.13693048059940338
26,481.9222106933594,259.7868347167969,0.9999762773513794,485.2666320800781,254.25936889648438,0.9999710321426392,474.72564697265625,256.7333984375,0.999962329864502,466.17022705078125,229.94691467285156,0.9999717473983765,475.1380920410156,243.97332763671875,0.9999945163726807,486.60040283203125,267.65362548828125,0.9866780042648315,491.0464172363281,287.3725891113281,0.10421597212553024
27,481.960205078125,259.8870544433594,0.9999701976776123,485.055419921875,254.7157440185547,0.9999645948410034,474.9322814941406,256.73687744140625,0.9999632835388184,465.9302978515625,229.7231903076172,0.9999775886535645,475.08892822265625,244.23719787597656,0.9999934434890747,486.6819152832031,267.2746887207031,0.9863618612289429,490.8692321777344,286.45855712890625,0.0823078602552414
28,480.86651611328125,258.9335021972656,0.9999043941497803,483.7934875488281,253.033447265625,0.9999383687973022,474.3428039550781,255.86825561523438,0.9999047517776489,465.92840576171875,230.40274047851562,0.9999606609344482,474.5823669433594,243.87815856933594,0.9999903440475464,485.15545654296875,267.0500793457031,0.9769087433815002,489.01971435546875,286.5790710449219,0.04929576441645622
